file,type,member,kind,handles,vb_ref,match,port_hint,status,notes
DownloadProject.vb,DownloadProject,TxUrl_GotFocus,Sub,TxUrl.GotFocus,DownloadProject.vb:340,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,TxUrl_LostFocus,Sub,TxUrl.LostFocus,DownloadProject.vb:348,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,TxUrl_TextChanged,Sub,TxUrl.TextChanged,DownloadProject.vb:358,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,BlClear_Click,Sub,BlClear.Click,DownloadProject.vb:368,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,BtRetrieve_Click,Sub,BtRetrieve.Click,DownloadProject.vb:379,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,Lk_LinkClicked,Sub,"LkProject.LinkClicked, LkRequiredProject.LinkClicked",DownloadProject.vb:416,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,TsOpenRulesFile_Click,Sub,TsOpenRulesFile.Click,DownloadProject.vb:436,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,TsReloadDownloadRulesFile_Click,Sub,TsReloadDownloadRulesFile.Click,DownloadProject.vb:446,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,BhDownloadProject_Click,Sub,BhDownloadProject.Click,DownloadProject.vb:485,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,BtDownload_Click,Sub,BtDownload.Click,DownloadProject.vb:493,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,BtInstall_Click,Sub,BtInstall.Click,DownloadProject.vb:503,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,BtCancel_Click,Sub,BtCancel.Click,DownloadProject.vb:528,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,CmCopyFilename_Click,Sub,CmCopyFilename.Click,DownloadProject.vb:540,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,CmCopyLink_Click,Sub,CmCopyLink.Click,DownloadProject.vb:551,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,Lv_KeyDown,Sub,"LvProject.KeyDown, LvRequirements.KeyDown",DownloadProject.vb:576,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,Lv_KeyPress,Sub,"LvProject.KeyPress, LvRequirements.KeyPress",DownloadProject.vb:591,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,Lv_ItemClicked,Sub,"LvRequirements.ItemClicked, LvProject.ItemClicked",DownloadProject.vb:622,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,LbProjectFiles_MouseEnter,Sub,LbProjectFiles.MouseEnter,DownloadProject.vb:657,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,LvProject_ItemCheck,Sub,LvProject.ItemCheck,DownloadProject.vb:667,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,LvProject_SelectedIndexChanged,Sub,LvProject.SelectedIndexChanged,DownloadProject.vb:700,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,LbRequiredProjects_MouseEnter,Sub,LbRequiredProjects.MouseEnter,DownloadProject.vb:722,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,LvRequirements_ItemCheck,Sub,LvRequirements.ItemCheck,DownloadProject.vb:732,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,LvRequirements_SelectedIndexChanged,Sub,LvRequirements.SelectedIndexChanged,DownloadProject.vb:765,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,Tx_KeyPress,Sub,"TxModName.KeyPress, TxRequiredModName.KeyPress",DownloadProject.vb:831,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,TxModName_TextChanged,Sub,TxModName.TextChanged,DownloadProject.vb:839,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,TxRequiredModName_TextChanged,Sub,TxRequiredModName.TextChanged,DownloadProject.vb:953,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,MbGroup_MenuItemChecked,Sub,MbGroup.MenuItemChecked,DownloadProject.vb:1076,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,MbRequiredGroup_MenuItemChecked,Sub,MbRequiredGroup.MenuItemChecked,DownloadProject.vb:1094,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,BgScanner_DoWork,Sub,BgScanner.DoWork,DownloadProject.vb:1175,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,BgScanner_ProgressChanged,Sub,BgScanner.ProgressChanged,DownloadProject.vb:1198,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,BgWebFileSize_DoWork,Sub,BgWebFileSize.DoWork,DownloadProject.vb:1216,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
DownloadProject.vb,DownloadProject,BgWebFileSize_ProgressChanged,Sub,BgWebFileSize.ProgressChanged,DownloadProject.vb:1294,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
ExtendedEditionDialogue.vb,ExtendedEditionDialogue,ExtendedDialogue_Load,Sub,MyBase.Load,ExtendedEditionDialogue.vb:102,none,,Deferred,CrashDumpManager (Windows crash dumps); ExtendedEditionDialogue (EE user-folder prompt; editions detection ported in editions.py/locations.py); AliasSectionEditor BOUNDED tail (reset-to-standard + game-saves shared/per-profile toggle) — the view/edit/save core is Ported (see alias_editor_ported).
ExtendedEditionDialogue.vb,ExtendedEditionDialogue,ExtendedEditionDialogue_Shown,Sub,Me.Shown,ExtendedEditionDialogue.vb:177,none,,Deferred,CrashDumpManager (Windows crash dumps); ExtendedEditionDialogue (EE user-folder prompt; editions detection ported in editions.py/locations.py); AliasSectionEditor BOUNDED tail (reset-to-standard + game-saves shared/per-profile toggle) — the view/edit/save core is Ported (see alias_editor_ported).
ExtendedEditionDialogue.vb,ExtendedEditionDialogue,BtSave_Click,Sub,BtSave.Click,ExtendedEditionDialogue.vb:202,strong,vaultkeeper/ui/controller.py,Ported,DocOrganiser/ModPlayViewer/WizardBuilder core report/view/save logic (subagent+orchestrator).
ExtendedEditionDialogue.vb,ExtendedEditionDialogue,BtCancel_Click,Sub,BtCancel.Click,ExtendedEditionDialogue.vb:211,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
ExtendedEditionDialogue.vb,ExtendedEditionDialogue,BuBrowse_Click,Sub,"BuUser.Click, BuLibrary.Click",ExtendedEditionDialogue.vb:220,none,,Deferred,CrashDumpManager (Windows crash dumps); ExtendedEditionDialogue (EE user-folder prompt; editions detection ported in editions.py/locations.py); AliasSectionEditor BOUNDED tail (reset-to-standard + game-saves shared/per-profile toggle) — the view/edit/save core is Ported (see alias_editor_ported).
ExtendedEditionDialogue.vb,ExtendedEditionDialogue,Tx_Enter,Sub,"TxUserFolder.Enter, TxLibrary.Enter",ExtendedEditionDialogue.vb:251,none,,Deferred,CrashDumpManager (Windows crash dumps); ExtendedEditionDialogue (EE user-folder prompt; editions detection ported in editions.py/locations.py); AliasSectionEditor BOUNDED tail (reset-to-standard + game-saves shared/per-profile toggle) — the view/edit/save core is Ported (see alias_editor_ported).
ExtendedEditionDialogue.vb,ExtendedEditionDialogue,TxUserFolder_TextChanged,Sub,TxUserFolder.TextChanged,ExtendedEditionDialogue.vb:262,none,,Deferred,CrashDumpManager (Windows crash dumps); ExtendedEditionDialogue (EE user-folder prompt; editions detection ported in editions.py/locations.py); AliasSectionEditor BOUNDED tail (reset-to-standard + game-saves shared/per-profile toggle) — the view/edit/save core is Ported (see alias_editor_ported).
ExtendedEditionDialogue.vb,ExtendedEditionDialogue,TxLibrary_TextChanged,Sub,TxLibrary.TextChanged,ExtendedEditionDialogue.vb:278,none,,Deferred,CrashDumpManager (Windows crash dumps); ExtendedEditionDialogue (EE user-folder prompt; editions detection ported in editions.py/locations.py); AliasSectionEditor BOUNDED tail (reset-to-standard + game-saves shared/per-profile toggle) — the view/edit/save core is Ported (see alias_editor_ported).
ExtendedEditionDialogue.vb,ExtendedEditionDialogue,CbDisable_CheckedChanged,Sub,CbDisable.CheckedChanged,ExtendedEditionDialogue.vb:299,none,,Deferred,CrashDumpManager (Windows crash dumps); ExtendedEditionDialogue (EE user-folder prompt; editions detection ported in editions.py/locations.py); AliasSectionEditor BOUNDED tail (reset-to-standard + game-saves shared/per-profile toggle) — the view/edit/save core is Ported (see alias_editor_ported).
FileConflictsViewer.vb,FileConflictsViewer,FileConflictsViewer_Load,Sub,MyBase.Load,FileConflictsViewer.vb:74,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
FileConflictsViewer.vb,FileConflictsViewer,FileConflictsViewer_Shown,Sub,Me.Shown,FileConflictsViewer.vb:101,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
FileConflictsViewer.vb,FileConflictsViewer,BtSelected_Click,Sub,BtSelected.Click,FileConflictsViewer.vb:123,none,,Ported,"port view/domain layer (details/contents/status/paste/recent/profile views, hak-patch, play-data viewer, find-files, conflicts, workshop, publish)."
FileConflictsViewer.vb,FileConflictsViewer,BtInstalled_Click,Sub,BtInstalled.Click,FileConflictsViewer.vb:133,none,,Ported,"port view/domain layer (details/contents/status/paste/recent/profile views, hak-patch, play-data viewer, find-files, conflicts, workshop, publish)."
FileConflictsViewer.vb,FileConflictsViewer,BtAll_Click,Sub,BtAll.Click,FileConflictsViewer.vb:143,none,,Ported,"port view/domain layer (details/contents/status/paste/recent/profile views, hak-patch, play-data viewer, find-files, conflicts, workshop, publish)."
FileConflictsViewer.vb,FileConflictsViewer,BtClose_Click,Sub,BtClose.Click,FileConflictsViewer.vb:153,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
FileConflictsViewer.vb,FileConflictsViewer,FileConflictsViewer_FormClosing,Sub,Me.FormClosing,FileConflictsViewer.vb:163,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
FileConflictsViewer.vb,FileConflictsViewer,LvFiles_SelectedIndexChanged,Sub,LvFiles.SelectedIndexChanged,FileConflictsViewer.vb:180,none,,Ported,install engine + rename + analyser browser report (subagent-swept).
FileConflictsViewer.vb,FileConflictsViewer,BgProcessModFiles_DoWork,Sub,BgProcessModFiles.DoWork,FileConflictsViewer.vb:278,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
FileConflictsViewer.vb,FileConflictsViewer,BgProcessModFiles_ProgressChanged,Sub,BgProcessModFiles.ProgressChanged,FileConflictsViewer.vb:328,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
FileConflictsViewer.vb,FileConflictsViewer,BgProcessModFiles_RunWorkerCompleted,Sub,BgProcessModFiles.RunWorkerCompleted,FileConflictsViewer.vb:343,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
FindDialogue.vb,FindDialogue,FindDialogue_Load,Sub,MyBase.Load,FindDialogue.vb:85,none,,Divergence,WinForms app-lifecycle/exception + dialog events + ListView map/web editors + bg-worker + colour constants + Windows taskbar.
FindDialogue.vb,FindDialogue,FindDialogue_Shown,Sub,Me.Shown,FindDialogue.vb:137,none,,Divergence,WinForms app-lifecycle/exception + dialog events + ListView map/web editors + bg-worker + colour constants + Windows taskbar.
FindDialogue.vb,FindDialogue,BtClose_Click,Sub,BtClose.Click,FindDialogue.vb:150,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
FindDialogue.vb,FindDialogue,CbxFind_TextChanged,Sub,CbxFind.TextChanged,FindDialogue.vb:162,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
FindDialogue.vb,FindDialogue,CbMatch_CheckedChanged,Sub,"CbMatchWord.CheckedChanged, CbMatchCase.CheckedChanged",FindDialogue.vb:172,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
FindDialogue.vb,FindDialogue,BtFindNext_Click,Sub,BtFindNext.Click,FindDialogue.vb:203,none,,Ported,"helper logic ported in its parent module (IFO/module decode, state text/colour, bic skills/feats, char filter, workshop, vault rules, find dialogue, eq/hash, crc info)."
FindDialogue.vb,FindDialogue,BtFindPrevious_Click,Sub,BtFindPrevious.Click,FindDialogue.vb:213,none,,Ported,"helper logic ported in its parent module (IFO/module decode, state text/colour, bic skills/feats, char filter, workshop, vault rules, find dialogue, eq/hash, crc info)."
FindProfileFilesDialogue.vb,FindProfileFilesDialogue,FindModFilesDialogue_Load,Sub,MyBase.Load,FindProfileFilesDialogue.vb:161,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
FindProfileFilesDialogue.vb,FindProfileFilesDialogue,BtSelect_Click,Sub,BtSelect.Click,FindProfileFilesDialogue.vb:208,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
FindProfileFilesDialogue.vb,FindProfileFilesDialogue,BtClose_Click,Sub,BtClose.Click,FindProfileFilesDialogue.vb:253,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
FindProfileFilesDialogue.vb,FindProfileFilesDialogue,FindProfileFilesDialogue_FormClosed,Sub,Me.FormClosed,FindProfileFilesDialogue.vb:261,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
FindProfileFilesDialogue.vb,FindProfileFilesDialogue,CbMatch_CheckedChanged,Sub,"CbMatchWord.CheckedChanged, CbMatchCase.CheckedChanged",FindProfileFilesDialogue.vb:293,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
FindProfileFilesDialogue.vb,FindProfileFilesDialogue,CmDisplayInfo_Click,Sub,CmDisplayInfo.Click,FindProfileFilesDialogue.vb:314,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
FindProfileFilesDialogue.vb,FindProfileFilesDialogue,CmProperties_Click,Sub,CmProperties.Click,FindProfileFilesDialogue.vb:346,none,,Deferred,ModFindAndRename (dead MsFindAndRename) + DocOrganiser Properties/Reset + wizard file-threshold.
FindProfileFilesDialogue.vb,FindProfileFilesDialogue,LvFound_ItemClicked,Sub,LvFound.ItemClicked,FindProfileFilesDialogue.vb:356,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
FindProfileFilesDialogue.vb,FindProfileFilesDialogue,LvFound_SelectedIndexChanged,Sub,LvFound.SelectedIndexChanged,FindProfileFilesDialogue.vb:366,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
FindProfileFilesDialogue.vb,FindProfileFilesDialogue,LvFound_RetrieveVirtualItem,Sub,LvFound.RetrieveVirtualItem,FindProfileFilesDialogue.vb:391,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
FindProfileFilesDialogue.vb,FindProfileFilesDialogue,BgGetFiles_DoWork,Sub,BgGetFiles.DoWork,FindProfileFilesDialogue.vb:525,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
FindProfileFilesDialogue.vb,FindProfileFilesDialogue,BgGetFiles_RunWorkerCompleted,Sub,BgGetFiles.RunWorkerCompleted,FindProfileFilesDialogue.vb:544,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
GameManager.vb,GameManager,GameManager_Load,Sub,MyBase.Load,GameManager.vb:72,none,,Divergence,"WinForms lifecycle/event/virtual-list/bg-worker + bounded-viewer extras (owner-confirm: ModPlayViewer end-level filter/recent, DocOrganiser rtf/properties)."
GameManager.vb,GameManager,GameManager_Shown,Sub,Me.Shown,GameManager.vb:166,none,,Divergence,"WinForms lifecycle/event/virtual-list/bg-worker + bounded-viewer extras (owner-confirm: ModPlayViewer end-level filter/recent, DocOrganiser rtf/properties)."
GameManager.vb,GameManager,GameManager_KeyUp,Sub,Me.KeyUp,GameManager.vb:202,none,,Divergence,"WinForms lifecycle/event/virtual-list/bg-worker + bounded-viewer extras (owner-confirm: ModPlayViewer end-level filter/recent, DocOrganiser rtf/properties)."
GameManager.vb,GameManager,BtClose_Click,Sub,BtClose.Click,GameManager.vb:218,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
GameManager.vb,GameManager,LvGames_Enter,Sub,LvGames.Enter,GameManager.vb:255,none,,Divergence,"WinForms lifecycle/event/virtual-list/bg-worker + bounded-viewer extras (owner-confirm: ModPlayViewer end-level filter/recent, DocOrganiser rtf/properties)."
GameManager.vb,GameManager,LvGames_SelectedIndexChanged,Sub,LvGames.SelectedIndexChanged,GameManager.vb:271,none,,Divergence,"WinForms lifecycle/event/virtual-list/bg-worker + bounded-viewer extras (owner-confirm: ModPlayViewer end-level filter/recent, DocOrganiser rtf/properties)."
GameManager.vb,GameManager,LvGames_ItemClicked,Sub,LvGames.ItemClicked,GameManager.vb:304,none,,Divergence,"WinForms lifecycle/event/virtual-list/bg-worker + bounded-viewer extras (owner-confirm: ModPlayViewer end-level filter/recent, DocOrganiser rtf/properties)."
GameManager.vb,GameManager,LvGames_ItemChecked,Sub,LvGames.ItemChecked,GameManager.vb:332,none,,Divergence,"WinForms lifecycle/event/virtual-list/bg-worker + bounded-viewer extras (owner-confirm: ModPlayViewer end-level filter/recent, DocOrganiser rtf/properties)."
GameManager.vb,GameManager,FvGameSaves_Enter,Sub,FvGameSaves.Enter,GameManager.vb:357,none,,Divergence,"WinForms lifecycle/event/virtual-list/bg-worker + bounded-viewer extras (owner-confirm: ModPlayViewer end-level filter/recent, DocOrganiser rtf/properties)."
GameManager.vb,GameManager,FvGameSaves_SelectedIndexChanged,Sub,FvGameSaves.SelectedIndexChanged,GameManager.vb:374,none,,Divergence,"WinForms lifecycle/event/virtual-list/bg-worker + bounded-viewer extras (owner-confirm: ModPlayViewer end-level filter/recent, DocOrganiser rtf/properties)."
GameManager.vb,GameManager,FvGameSaves_Leave,Sub,FvGameSaves.Leave,GameManager.vb:399,none,,Divergence,"WinForms lifecycle/event/virtual-list/bg-worker + bounded-viewer extras (owner-confirm: ModPlayViewer end-level filter/recent, DocOrganiser rtf/properties)."
GameManager.vb,GameManager,CmOpen_Click,Sub,"CmOpen.Click, TsOpen.Click",GameManager.vb:407,none,,Divergence,"WinForms lifecycle/event/virtual-list/bg-worker + bounded-viewer extras (owner-confirm: ModPlayViewer end-level filter/recent, DocOrganiser rtf/properties)."
GameManager.vb,GameManager,CmCharacterSummary_Click,Sub,"CmCharacterSummary.Click, TsCharacterSummary.Click",GameManager.vb:441,none,,Divergence,"WinForms lifecycle/event/virtual-list/bg-worker + bounded-viewer extras (owner-confirm: ModPlayViewer end-level filter/recent, DocOrganiser rtf/properties)."
GameManager.vb,GameManager,LpGameList_MouseHover,Sub,"LpGameList.MouseHover, LbLocation.MouseHover",GameManager.vb:454,none,,Divergence,"WinForms lifecycle/event/virtual-list/bg-worker + bounded-viewer extras (owner-confirm: ModPlayViewer end-level filter/recent, DocOrganiser rtf/properties)."
GameManager.vb,GameManager,LpGameList_MouseLeave,Sub,LpGameList.MouseLeave,GameManager.vb:469,none,,Divergence,"WinForms lifecycle/event/virtual-list/bg-worker + bounded-viewer extras (owner-confirm: ModPlayViewer end-level filter/recent, DocOrganiser rtf/properties)."
GameManager.vb,GameManager,BhGameManager_Click,Sub,BhGameManager.Click,GameManager.vb:486,none,,Divergence,"WinForms lifecycle/event/virtual-list/bg-worker + bounded-viewer extras (owner-confirm: ModPlayViewer end-level filter/recent, DocOrganiser rtf/properties)."
GameManager.vb,GameManager,TsArchive_Click,Sub,TsArchive.Click,GameManager.vb:495,none,,Partial,"WizardBuilder transfer/display + GameManager archive/restore/activate/deactivate/delete actions (core ported, VB wiring divergent)."
GameManager.vb,GameManager,TsRestore_Click,Sub,TsRestore.Click,GameManager.vb:508,none,,Partial,"WizardBuilder transfer/display + GameManager archive/restore/activate/deactivate/delete actions (core ported, VB wiring divergent)."
GameManager.vb,GameManager,TsActivate_Click,Sub,TsActivate.Click,GameManager.vb:549,none,,Partial,"WizardBuilder transfer/display + GameManager archive/restore/activate/deactivate/delete actions (core ported, VB wiring divergent)."
GameManager.vb,GameManager,TsActivate_MouseUp,Sub,TsActivate.MouseUp,GameManager.vb:572,none,,Divergence,"WinForms lifecycle/event/virtual-list/bg-worker + bounded-viewer extras (owner-confirm: ModPlayViewer end-level filter/recent, DocOrganiser rtf/properties)."
GameManager.vb,GameManager,TsDeactivate_Click,Sub,TsDeactivate.Click,GameManager.vb:638,none,,Partial,"WizardBuilder transfer/display + GameManager archive/restore/activate/deactivate/delete actions (core ported, VB wiring divergent)."
GameManager.vb,GameManager,TsDeactivate_MouseUp,Sub,TsDeactivate.MouseUp,GameManager.vb:654,none,,Divergence,"WinForms lifecycle/event/virtual-list/bg-worker + bounded-viewer extras (owner-confirm: ModPlayViewer end-level filter/recent, DocOrganiser rtf/properties)."
GameManager.vb,GameManager,TsDelete_Click,Sub,TsDelete.Click,GameManager.vb:681,none,,Partial,"WizardBuilder transfer/display + GameManager archive/restore/activate/deactivate/delete actions (core ported, VB wiring divergent)."
GameManager.vb,GameManager,TsFinished_Click,Sub,TsFinished.Click,GameManager.vb:703,none,,Divergence,"WinForms lifecycle/event/virtual-list/bg-worker + bounded-viewer extras (owner-confirm: ModPlayViewer end-level filter/recent, DocOrganiser rtf/properties)."
GameManagerRestore.vb,GameManagerRestore,GameManagerRestore_Load,Sub,MyBase.Load,GameManagerRestore.vb:88,none,,Divergence,WinForms list/cursor/notification/bg-progress/lifecycle/mouse-hover plumbing + display-only props.
GameManagerRestore.vb,GameManagerRestore,BtDelete_Click,Sub,BtDelete.Click,GameManagerRestore.vb:166,none,,Partial,"WizardBuilder transfer/display + GameManager archive/restore/activate/deactivate/delete actions (core ported, VB wiring divergent)."
GameManagerRestore.vb,GameManagerRestore,BtRestore_Click,Sub,BtRestore.Click,GameManagerRestore.vb:218,none,,Divergence,WinForms list/cursor/notification/bg-progress/lifecycle/mouse-hover plumbing + display-only props.
GameManagerRestore.vb,GameManagerRestore,BtClose_Click,Sub,BtClose.Click,GameManagerRestore.vb:230,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
GameManagerRestore.vb,GameManagerRestore,FvRanges_ItemSelectionChanged,Sub,FvRanges.ItemSelectionChanged,GameManagerRestore.vb:240,none,,Divergence,WinForms list/cursor/notification/bg-progress/lifecycle/mouse-hover plumbing + display-only props.
GameManagerRestore.vb,GameManagerRestore,FvGameSaves_Enter,Sub,FvGameSaves.Enter,GameManagerRestore.vb:252,none,,Divergence,"WinForms lifecycle/event/virtual-list/bg-worker + bounded-viewer extras (owner-confirm: ModPlayViewer end-level filter/recent, DocOrganiser rtf/properties)."
